,Booking date,Quantity,Customer ID,Product ID,Channel,Landingpage,Channel_Name,Booking Sequence,Previous Booking date,Previous Product ID,Previous Channel,Previous Channel_Name,Previous Landingpage
3718,12.04.2017,1,2190,538,0,0,CRM,5,08.07.2016,218.0,0.0,CRM,0.0
3719,05.04.2018,1,2191,393,1,1,Affiliate A,1,,,,,
3720,17.06.2019,2,2192,187,7,28,Affiliate D,1,,,,,
3721,17.09.2018,2,2193,208,4,7,Store,1,,,,,
3722,02.10.2017,2,2194,141,5,18,Affiliate B,1,,,,,
3723,14.09.2017,2,2195,154,2,2,Direct,1,,,,,
3724,11.05.2018,1,2196,398,3,3,SEA,1,,,,,
3725,14.02.2018,2,2197,66,4,8,Store,1,,,,,
3726,30.12.2015,2,2197,107,4,6,Store,2,14.02.2018,66.0,4.0,Store,8.0
3727,13.02.2018,1,2198,140,2,2,Direct,1,,,,,
3728,20.10.2015,2,2199,463,4,8,Store,1,,,,,
3729,07.07.2017,2,2200,16,0,0,CRM,1,,,,,
3730,08.08.2014,2,2201,533,0,0,CRM,1,,,,,
3731,15.04.2019,2,2201,424,0,0,CRM,2,08.08.2014,533.0,0.0,CRM,0.0
3732,16.06.2014,2,2201,532,0,0,CRM,3,15.04.2019,424.0,0.0,CRM,0.0
3733,21.02.2019,2,2201,166,4,6,Store,4,16.06.2014,532.0,0.0,CRM,0.0
3734,24.05.2015,2,2201,508,0,0,CRM,5,21.02.2019,166.0,4.0,Store,6.0
3735,18.01.2017,2,2202,300,3,3,SEA,1,,,,,
3736,21.11.2016,2,2203,137,3,3,SEA,1,,,,,
3737,17.01.2014,1,2204,721,4,7,Store,1,,,,,
3738,16.11.2013,2,2205,928,4,15,Store,1,,,,,
3739,01.02.2017,2,2206,158,2,2,Direct,1,,,,,
3740,19.11.2015,2,2207,185,2,2,Direct,1,,,,,
3741,04.01.2018,2,2208,384,4,7,Store,1,,,,,
3742,20.07.2018,2,2208,278,0,0,CRM,2,04.01.2018,384.0,4.0,Store,7.0
3743,23.08.2019,2,2208,22,0,0,CRM,3,20.07.2018,278.0,0.0,CRM,0.0
3744,03.12.2018,2,2209,90,0,0,CRM,1,,,,,
3745,07.01.2019,4,2209,166,0,0,CRM,2,03.12.2018,90.0,0.0,CRM,0.0
3746,22.09.2016,4,2209,15,0,0,CRM,3,07.01.2019,166.0,0.0,CRM,0.0
3747,28.11.2017,2,2209,307,0,0,CRM,4,22.09.2016,15.0,0.0,CRM,0.0
3748,31.01.2017,2,2209,334,0,0,CRM,5,28.11.2017,307.0,0.0,CRM,0.0
3749,11.11.2017,2,2210,29,4,8,Store,1,,,,,
3750,18.08.2018,4,2210,224,3,3,SEA,2,11.11.2017,29.0,4.0,Store,8.0
3751,07.08.2019,2,2211,114,4,7,Store,1,,,,,
3752,08.08.2019,2,2212,148,0,0,CRM,1,,,,,
3753,11.04.2018,2,2212,135,3,4,SEA,2,08.08.2019,148.0,0.0,CRM,0.0
3754,27.01.2019,2,2212,190,0,0,CRM,3,11.04.2018,135.0,3.0,SEA,4.0
3755,08.06.2018,1,2213,231,0,0,CRM,1,,,,,
3756,11.06.2019,1,2213,35,0,0,CRM,2,08.06.2018,231.0,0.0,CRM,0.0
3757,31.01.2018,2,2214,154,2,2,Direct,1,,,,,
3758,21.01.2014,3,2215,846,4,6,Store,1,,,,,
3759,02.10.2017,2,2216,138,2,2,Direct,1,,,,,
3760,04.08.2016,2,2216,143,3,3,SEA,2,02.10.2017,138.0,2.0,Direct,2.0
3761,23.08.2017,2,2217,225,4,15,Store,1,,,,,
3762,10.04.2015,2,2218,458,3,3,SEA,1,,,,,
3763,22.10.2014,2,2218,887,3,3,SEA,2,10.04.2015,458.0,3.0,SEA,3.0
3764,15.01.2016,4,2219,107,3,3,SEA,1,,,,,
3765,15.05.2018,1,2220,398,0,0,CRM,1,,,,,
3766,25.10.2016,2,2221,28,5,18,Affiliate B,1,,,,,
3767,02.06.2016,2,2222,445,1,1,Affiliate A,1,,,,,
3768,02.11.2015,1,2222,91,2,2,Direct,2,02.06.2016,445.0,1.0,Affiliate A,1.0
3769,24.09.2018,2,2223,964,5,18,Affiliate B,1,,,,,
3770,24.12.2014,3,2224,607,6,20,Affiliate C,1,,,,,
3771,19.01.2018,2,2225,167,0,0,CRM,1,,,,,
3772,22.09.2017,4,2226,240,4,7,Store,1,,,,,
3773,21.12.2015,3,2227,107,3,4,SEA,1,,,,,
3774,17.03.2019,2,2228,369,4,14,Store,1,,,,,
3775,01.02.2017,2,2229,16,2,2,Direct,1,,,,,
3776,01.02.2017,2,2229,62,2,2,Direct,2,01.02.2017,16.0,2.0,Direct,2.0
3777,27.12.2018,1,2229,30,0,0,CRM,3,01.02.2017,62.0,2.0,Direct,2.0
3778,08.09.2017,1,2230,163,0,0,CRM,1,,,,,
3779,16.10.2015,2,2231,389,4,15,Store,1,,,,,
3780,20.11.2016,2,2231,495,4,7,Store,2,16.10.2015,389.0,4.0,Store,15.0
3781,30.09.2014,2,2232,931,2,2,Direct,1,,,,,
3782,27.01.2016,2,2233,91,3,4,SEA,1,,,,,
3783,29.03.2016,2,2234,124,4,12,Store,1,,,,,
3784,22.11.2017,2,2235,228,1,1,Affiliate A,1,,,,,
3785,06.05.2019,1,2236,150,4,14,Store,1,,,,,
3786,03.07.2017,1,2237,102,4,12,Store,1,,,,,
3787,04.11.2017,2,2238,140,0,0,CRM,1,,,,,
3788,10.01.2019,2,2238,74,2,2,Direct,2,04.11.2017,140.0,0.0,CRM,0.0
3789,26.01.2019,2,2238,166,3,4,SEA,3,10.01.2019,74.0,2.0,Direct,2.0
3790,09.02.2019,1,2239,119,7,28,Affiliate D,1,,,,,
3791,04.12.2015,2,2240,226,3,3,SEA,1,,,,,
3792,15.10.2016,2,2240,3,0,0,CRM,2,04.12.2015,226.0,3.0,SEA,3.0
3793,29.07.2018,2,2240,182,6,21,Affiliate C,3,15.10.2016,3.0,0.0,CRM,0.0
3794,09.05.2016,2,2241,229,0,0,CRM,1,,,,,
3795,10.03.2019,2,2241,38,4,8,Store,2,09.05.2016,229.0,0.0,CRM,0.0
3796,17.12.2018,2,2241,40,0,0,CRM,3,10.03.2019,38.0,4.0,Store,8.0
3797,19.05.2018,2,2241,287,0,0,CRM,4,17.12.2018,40.0,0.0,CRM,0.0
3798,25.02.2017,2,2241,367,0,0,CRM,5,19.05.2018,287.0,0.0,CRM,0.0
3799,30.05.2017,2,2241,43,0,0,CRM,6,25.02.2017,367.0,0.0,CRM,0.0
3800,24.08.2015,3,2242,5,3,4,SEA,1,,,,,
3801,18.08.2016,2,2243,232,0,0,CRM,1,,,,,
3802,11.11.2015,2,2244,50,2,2,Direct,1,,,,,
3803,23.10.2018,2,2245,150,0,0,CRM,1,,,,,
3804,06.02.2019,2,2246,85,7,28,Affiliate D,1,,,,,
3805,31.03.2015,2,2247,390,0,0,CRM,1,,,,,
3806,31.03.2015,1,2247,336,0,0,CRM,2,31.03.2015,390.0,0.0,CRM,0.0
3807,22.11.2015,2,2248,157,2,2,Direct,1,,,,,
3808,08.01.2019,2,2249,149,3,3,SEA,1,,,,,
3809,08.01.2018,2,2250,163,5,19,Affiliate B,1,,,,,
3810,11.11.2015,1,2251,465,3,3,SEA,1,,,,,
3811,02.02.2019,2,2252,72,3,3,SEA,1,,,,,
3812,07.11.2018,2,2253,10,2,2,Direct,1,,,,,
3813,15.11.2017,2,2254,73,3,3,SEA,1,,,,,
3814,11.06.2018,2,2255,265,4,7,Store,1,,,,,
3815,09.11.2012,2,2256,1013,4,13,Store,1,,,,,
3816,29.09.2016,2,2257,205,5,18,Affiliate B,1,,,,,
3817,11.11.2016,2,2258,70,2,2,Direct,1,,,,,
3818,04.07.2017,4,2259,76,0,0,CRM,1,,,,,
3819,30.01.2017,4,2259,42,2,2,Direct,2,04.07.2017,76.0,0.0,CRM,0.0
3820,11.12.2017,2,2260,387,5,18,Affiliate B,1,,,,,
3821,16.02.2018,2,2261,207,3,3,SEA,1,,,,,
3822,07.08.2018,2,2262,119,0,0,CRM,1,,,,,
3823,20.08.2016,2,2262,297,3,3,SEA,2,07.08.2018,119.0,0.0,CRM,0.0
3824,30.11.2018,2,2263,150,3,3,SEA,1,,,,,
3825,29.11.2018,2,2264,23,3,3,SEA,1,,,,,
3826,07.08.2017,4,2265,225,4,15,Store,1,,,,,
3827,08.04.2019,2,2265,290,0,0,CRM,2,07.08.2017,225.0,4.0,Store,15.0
3828,05.01.2019,2,2266,211,0,0,CRM,1,,,,,
3829,24.11.2016,2,2266,300,4,8,Store,2,05.01.2019,211.0,0.0,CRM,0.0
3830,13.12.2014,2,2267,502,0,0,CRM,1,,,,,
3831,24.10.2018,2,2268,404,3,3,SEA,1,,,,,
3832,28.04.2019,2,2268,274,0,0,CRM,2,24.10.2018,404.0,3.0,SEA,3.0
3833,14.08.2018,2,2269,135,3,3,SEA,1,,,,,
3834,03.08.2017,2,2270,755,1,1,Affiliate A,1,,,,,
3835,18.05.2019,2,2270,373,0,0,CRM,2,03.08.2017,755.0,1.0,Affiliate A,1.0
3836,24.11.2016,2,2270,137,4,8,Store,3,18.05.2019,373.0,0.0,CRM,0.0
3837,14.01.2017,2,2271,110,1,1,Affiliate A,1,,,,,
3838,26.09.2017,2,2271,11,0,0,CRM,2,14.01.2017,110.0,1.0,Affiliate A,1.0
3839,15.10.2017,4,2272,65,0,0,CRM,1,,,,,
3840,10.06.2018,1,2273,208,3,3,SEA,1,,,,,
3841,01.08.2019,2,2274,326,0,0,CRM,1,,,,,
3842,02.11.2015,2,2274,432,3,3,SEA,2,01.08.2019,326.0,0.0,CRM,0.0
3843,02.11.2015,2,2274,50,3,3,SEA,3,02.11.2015,432.0,3.0,SEA,3.0
3844,08.02.2016,2,2274,496,0,0,CRM,4,02.11.2015,50.0,3.0,SEA,3.0
3845,11.09.2018,2,2274,23,0,0,CRM,5,08.02.2016,496.0,0.0,CRM,0.0
3846,17.07.2018,2,2274,223,0,0,CRM,6,11.09.2018,23.0,0.0,CRM,0.0
3847,10.01.2018,2,2275,135,3,3,SEA,1,,,,,
3848,15.01.2016,1,2276,5,3,4,SEA,1,,,,,
3849,27.09.2018,2,2277,149,4,8,Store,1,,,,,
3850,13.01.2019,2,2278,258,2,2,Direct,1,,,,,
3851,24.08.2018,2,2279,287,1,1,Affiliate A,1,,,,,
3852,30.07.2018,2,2279,80,0,0,CRM,2,24.08.2018,287.0,1.0,Affiliate A,1.0
3853,03.09.2016,2,2280,218,0,0,CRM,1,,,,,
3854,05.07.2019,3,2280,221,1,1,Affiliate A,2,03.09.2016,218.0,0.0,CRM,0.0
3855,05.09.2018,2,2280,149,0,0,CRM,3,05.07.2019,221.0,1.0,Affiliate A,1.0
3856,10.09.2018,2,2280,23,0,0,CRM,4,05.09.2018,149.0,0.0,CRM,0.0
3857,27.03.2017,2,2280,247,0,0,CRM,5,10.09.2018,23.0,0.0,CRM,0.0
3858,27.12.2017,4,2280,9,0,0,CRM,6,27.03.2017,247.0,0.0,CRM,0.0
3859,22.11.2015,1,2281,157,2,2,Direct,1,,,,,
3860,13.11.2018,2,2282,208,0,0,CRM,1,,,,,
3861,29.01.2018,2,2283,11,3,3,SEA,1,,,,,
3862,02.02.2018,2,2284,344,0,0,CRM,1,,,,,
3863,12.09.2018,2,2284,23,0,0,CRM,2,02.02.2018,344.0,0.0,CRM,0.0
3864,21.06.2018,2,2284,9,0,0,CRM,3,12.09.2018,23.0,0.0,CRM,0.0
3865,15.11.2017,2,2285,29,2,2,Direct,1,,,,,
3866,20.11.2018,2,2285,171,0,0,CRM,2,15.11.2017,29.0,2.0,Direct,2.0
3867,20.11.2018,2,2285,77,0,0,CRM,3,20.11.2018,171.0,0.0,CRM,0.0
3868,29.10.2015,2,2286,206,2,2,Direct,1,,,,,
3869,16.11.2017,2,2287,25,0,0,CRM,1,,,,,
3870,02.04.2017,4,2288,164,4,13,Store,1,,,,,
3871,07.09.2017,2,2288,517,0,0,CRM,2,02.04.2017,164.0,4.0,Store,13.0
3872,15.08.2018,2,2288,224,0,0,CRM,3,07.09.2017,517.0,0.0,CRM,0.0
3873,22.03.2018,2,2288,128,0,0,CRM,4,15.08.2018,224.0,0.0,CRM,0.0
3874,23.10.2017,2,2288,386,5,18,Affiliate B,5,22.03.2018,128.0,0.0,CRM,0.0
3875,15.01.2017,2,2289,16,3,3,SEA,1,,,,,
3876,12.12.2015,2,2290,130,3,4,SEA,1,,,,,
3877,22.02.2018,2,2290,191,0,0,CRM,2,12.12.2015,130.0,3.0,SEA,4.0
3878,28.06.2018,2,2290,477,0,0,CRM,3,22.02.2018,191.0,0.0,CRM,0.0
3879,30.07.2017,2,2290,138,0,0,CRM,4,28.06.2018,477.0,0.0,CRM,0.0
3880,24.10.2016,2,2291,28,5,18,Affiliate B,1,,,,,
3881,07.05.2017,2,2292,400,0,0,CRM,1,,,,,
3882,24.02.2018,4,2292,66,0,0,CRM,2,07.05.2017,400.0,0.0,CRM,0.0
3883,01.08.2017,2,2293,138,0,0,CRM,1,,,,,
3884,06.02.2018,2,2293,13,0,0,CRM,2,01.08.2017,138.0,0.0,CRM,0.0
3885,12.11.2018,2,2293,272,0,0,CRM,3,06.02.2018,13.0,0.0,CRM,0.0
3886,12.11.2018,2,2293,77,0,0,CRM,4,12.11.2018,272.0,0.0,CRM,0.0
3887,16.09.2016,2,2293,42,4,12,Store,5,12.11.2018,77.0,0.0,CRM,0.0
3888,18.01.2018,2,2293,163,0,0,CRM,6,16.09.2016,42.0,4.0,Store,12.0
3889,18.07.2019,2,2293,38,0,0,CRM,7,18.01.2018,163.0,0.0,CRM,0.0
3890,25.05.2018,2,2293,119,0,0,CRM,8,18.07.2019,38.0,0.0,CRM,0.0
3891,26.09.2017,2,2293,11,0,0,CRM,9,25.05.2018,119.0,0.0,CRM,0.0
3892,27.02.2018,2,2293,66,0,0,CRM,10,26.09.2017,11.0,0.0,CRM,0.0
3893,27.11.2018,2,2293,74,0,0,CRM,11,27.02.2018,66.0,0.0,CRM,0.0
3894,19.09.2016,2,2294,146,4,9,Store,1,,,,,
3895,03.11.2017,2,2295,386,5,18,Affiliate B,1,,,,,
3896,17.01.2017,2,2296,63,3,3,SEA,1,,,,,
3897,07.02.2019,2,2297,278,0,0,CRM,1,,,,,
3898,08.11.2018,2,2297,208,2,2,Direct,2,07.02.2019,278.0,0.0,CRM,0.0
3899,09.06.2018,2,2298,152,3,3,SEA,1,,,,,
3900,13.05.2016,2,2299,195,4,12,Store,1,,,,,
3901,16.11.2018,2,2300,560,5,18,Affiliate B,1,,,,,
3902,22.11.2016,2,2300,358,5,18,Affiliate B,2,16.11.2018,560.0,5.0,Affiliate B,18.0
3903,29.10.2015,2,2301,185,2,2,Direct,1,,,,,
3904,07.08.2018,2,2302,208,0,0,CRM,1,,,,,
3905,28.10.2015,2,2303,157,4,8,Store,1,,,,,
3906,02.11.2018,2,2304,54,0,0,CRM,1,,,,,
3907,05.10.2017,2,2304,138,2,2,Direct,2,02.11.2018,54.0,0.0,CRM,0.0
3908,05.08.2017,2,2305,31,0,0,CRM,1,,,,,
3909,08.11.2017,2,2305,410,0,0,CRM,2,05.08.2017,31.0,0.0,CRM,0.0
3910,12.04.2019,2,2305,181,0,0,CRM,3,08.11.2017,410.0,0.0,CRM,0.0
3911,15.09.2016,2,2305,15,0,0,CRM,4,12.04.2019,181.0,0.0,CRM,0.0
3912,29.02.2016,2,2305,204,0,0,CRM,5,15.09.2016,15.0,0.0,CRM,0.0
3913,30.01.2019,2,2305,121,0,0,CRM,6,29.02.2016,204.0,0.0,CRM,0.0
3914,20.01.2018,2,2306,138,3,4,SEA,1,,,,,
3915,07.09.2016,2,2307,134,5,18,Affiliate B,1,,,,,
3916,08.02.2017,4,2308,328,0,0,CRM,1,,,,,
3917,13.08.2019,4,2308,114,0,0,CRM,2,08.02.2017,328.0,0.0,CRM,0.0
3918,14.02.2016,2,2308,124,4,7,Store,3,13.08.2019,114.0,0.0,CRM,0.0
3919,04.05.2019,1,2309,75,0,0,CRM,1,,,,,
3920,10.02.2018,1,2309,136,2,2,Direct,2,04.05.2019,75.0,0.0,CRM,0.0
3921,19.03.2018,2,2310,13,3,4,SEA,1,,,,,
3922,04.12.2018,2,2311,258,0,0,CRM,1,,,,,
3923,27.02.2017,2,2311,3,3,4,SEA,2,04.12.2018,258.0,0.0,CRM,0.0
3924,04.02.2019,2,2312,139,0,0,CRM,1,,,,,
3925,09.01.2018,2,2312,135,4,6,Store,2,04.02.2019,139.0,0.0,CRM,0.0
3926,22.12.2018,2,2312,160,0,0,CRM,3,09.01.2018,135.0,4.0,Store,6.0
3927,26.03.2019,1,2313,23,3,4,SEA,1,,,,,
3928,07.08.2018,2,2314,127,0,0,CRM,1,,,,,
3929,03.07.2018,2,2315,152,3,3,SEA,1,,,,,
3930,16.11.2018,1,2316,23,4,8,Store,1,,,,,
3931,29.07.2015,2,2317,509,4,6,Store,1,,,,,
3932,19.09.2016,1,2318,254,4,16,Store,1,,,,,
3933,28.10.2014,2,2319,787,4,8,Store,1,,,,,
3934,06.11.2018,2,2320,169,1,1,Affiliate A,1,,,,,
3935,23.10.2016,2,2321,15,3,4,SEA,1,,,,,
3936,25.06.2017,2,2322,154,3,3,SEA,1,,,,,
3937,04.06.2016,2,2323,237,4,6,Store,1,,,,,
3938,07.11.2016,2,2324,158,3,3,SEA,1,,,,,
3939,10.06.2018,2,2324,467,3,3,SEA,2,07.11.2016,158.0,3.0,SEA,3.0
3940,08.09.2016,3,2325,218,3,3,SEA,1,,,,,
3941,09.04.2018,3,2325,265,0,0,CRM,2,08.09.2016,218.0,3.0,SEA,3.0
3942,23.08.2018,2,2326,396,0,0,CRM,1,,,,,
3943,24.10.2016,2,2326,28,5,18,Affiliate B,2,23.08.2018,396.0,0.0,CRM,0.0
3944,01.09.2017,2,2327,225,3,3,SEA,1,,,,,
3945,14.12.2017,2,2328,140,3,4,SEA,1,,,,,
3946,04.07.2015,2,2329,241,4,6,Store,1,,,,,
3947,13.04.2016,2,2329,269,0,0,CRM,2,04.07.2015,241.0,4.0,Store,6.0
3948,20.08.2015,2,2329,157,0,0,CRM,3,13.04.2016,269.0,0.0,CRM,0.0
3949,22.07.2016,1,2330,111,0,0,CRM,1,,,,,
3950,11.11.2013,2,2331,862,2,2,Direct,1,,,,,
3951,27.07.2016,2,2332,218,4,7,Store,1,,,,,
3952,01.12.2017,2,2333,147,0,0,CRM,1,,,,,
3953,02.11.2016,4,2333,232,2,2,Direct,2,01.12.2017,147.0,0.0,CRM,0.0
3954,11.06.2018,4,2333,231,0,0,CRM,3,02.11.2016,232.0,2.0,Direct,2.0
3955,13.11.2017,4,2333,7,0,0,CRM,4,11.06.2018,231.0,0.0,CRM,0.0
3956,29.10.2018,2,2333,30,0,0,CRM,5,13.11.2017,7.0,0.0,CRM,0.0
3957,05.05.2018,1,2334,77,1,1,Affiliate A,1,,,,,
3958,05.05.2018,1,2334,182,0,0,CRM,2,05.05.2018,77.0,1.0,Affiliate A,1.0
3959,11.07.2015,2,2334,241,4,7,Store,3,05.05.2018,182.0,0.0,CRM,0.0
3960,06.12.2017,2,2335,384,0,0,CRM,1,,,,,
3961,12.11.2013,2,2335,709,2,2,Direct,2,06.12.2017,384.0,0.0,CRM,0.0
3962,27.05.2015,2,2335,508,0,0,CRM,3,12.11.2013,709.0,2.0,Direct,2.0
3963,29.10.2018,1,2336,301,5,19,Affiliate B,1,,,,,
3964,24.11.2016,2,2337,215,0,0,CRM,1,,,,,
3965,27.12.2016,2,2337,466,3,3,SEA,2,24.11.2016,215.0,0.0,CRM,0.0
3966,07.11.2016,2,2338,18,0,0,CRM,1,,,,,
3967,16.03.2016,2,2338,204,3,4,SEA,2,07.11.2016,18.0,0.0,CRM,0.0
3968,23.11.2016,2,2338,104,0,0,CRM,3,16.03.2016,204.0,3.0,SEA,4.0
3969,02.01.2018,2,2339,243,0,0,CRM,1,,,,,
3970,23.11.2016,2,2339,3,4,8,Store,2,02.01.2018,243.0,0.0,CRM,0.0
3971,25.03.2019,2,2339,238,0,0,CRM,3,23.11.2016,3.0,4.0,Store,8.0
3972,28.06.2017,2,2339,15,0,0,CRM,4,25.03.2019,238.0,0.0,CRM,0.0
3973,09.01.2017,2,2340,97,0,0,CRM,1,,,,,
3974,31.10.2016,4,2340,18,0,0,CRM,2,09.01.2017,97.0,0.0,CRM,0.0
3975,09.01.2017,1,2341,215,3,3,SEA,1,,,,,
3976,17.07.2012,2,2342,639,0,0,CRM,1,,,,,
3977,18.12.2017,2,2343,9,0,0,CRM,1,,,,,
3978,28.11.2017,2,2343,349,3,3,SEA,2,18.12.2017,9.0,0.0,CRM,0.0
3979,03.07.2018,2,2344,201,0,0,CRM,1,,,,,
3980,04.02.2017,2,2344,70,3,3,SEA,2,03.07.2018,201.0,0.0,CRM,0.0
3981,15.07.2017,2,2344,155,0,0,CRM,3,04.02.2017,70.0,3.0,SEA,3.0
3982,17.07.2017,2,2344,214,0,0,CRM,4,15.07.2017,155.0,0.0,CRM,0.0
3983,18.01.2016,2,2345,423,3,3,SEA,1,,,,,
3984,05.08.2018,2,2346,329,0,0,CRM,1,,,,,
3985,28.10.2014,2,2347,458,3,3,SEA,1,,,,,
3986,03.12.2018,2,2348,464,3,3,SEA,1,,,,,
3987,09.01.2019,3,2349,72,0,0,CRM,1,,,,,
3988,13.03.2017,2,2350,68,0,0,CRM,1,,,,,
3989,15.01.2018,2,2350,243,0,0,CRM,2,13.03.2017,68.0,0.0,CRM,0.0
3990,15.07.2015,2,2350,177,0,0,CRM,3,15.01.2018,243.0,0.0,CRM,0.0
3991,16.10.2017,4,2351,173,4,6,Store,1,,,,,
3992,23.04.2018,2,2352,13,4,6,Store,1,,,,,
3993,27.07.2017,2,2353,7,0,0,CRM,1,,,,,
3994,18.10.2015,2,2354,389,4,15,Store,1,,,,,
3995,01.07.2018,2,2355,201,0,0,CRM,1,,,,,
3996,13.09.2017,2,2356,163,0,0,CRM,1,,,,,
3997,23.10.2017,1,2357,12,3,3,SEA,1,,,,,
3998,08.06.2019,2,2358,10,3,3,SEA,1,,,,,
3999,24.07.2019,1,2359,24,0,0,CRM,1,,,,,
4000,27.05.2019,1,2359,94,0,0,CRM,2,24.07.2019,24.0,0.0,CRM,0.0
4001,31.01.2019,1,2359,211,2,2,Direct,3,27.05.2019,94.0,0.0,CRM,0.0
4002,16.01.2017,2,2360,97,4,7,Store,1,,,,,
4003,08.11.2017,2,2361,156,3,3,SEA,1,,,,,
4004,24.01.2015,2,2362,719,3,4,SEA,1,,,,,
4005,13.10.2015,2,2363,353,4,8,Store,1,,,,,
4006,10.03.2019,2,2364,23,3,4,SEA,1,,,,,
4007,26.08.2016,2,2365,279,4,12,Store,1,,,,,
4008,07.08.2018,2,2366,127,0,0,CRM,1,,,,,
4009,11.02.2019,2,2366,139,0,0,CRM,2,07.08.2018,127.0,0.0,CRM,0.0
4010,13.01.2016,2,2366,204,4,7,Store,3,11.02.2019,139.0,0.0,CRM,0.0
4011,25.11.2015,2,2366,203,4,7,Store,4,13.01.2016,204.0,4.0,Store,7.0
4012,06.11.2017,2,2367,163,4,12,Store,1,,,,,
4013,10.09.2016,2,2368,45,0,0,CRM,1,,,,,
4014,29.10.2015,3,2368,5,4,8,Store,2,10.09.2016,45.0,0.0,CRM,0.0
4015,31.01.2018,1,2369,207,3,3,SEA,1,,,,,
4016,02.12.2016,2,2370,358,5,18,Affiliate B,1,,,,,
4017,24.01.2019,2,2371,208,3,3,SEA,1,,,,,
4018,22.08.2014,2,2372,838,4,7,Store,1,,,,,
4019,30.06.2014,2,2372,984,4,7,Store,2,22.08.2014,838.0,4.0,Store,7.0
4020,13.01.2019,2,2373,118,3,3,SEA,1,,,,,
4021,20.11.2017,2,2374,29,4,8,Store,1,,,,,
4022,26.07.2018,2,2374,80,0,0,CRM,2,20.11.2017,29.0,4.0,Store,8.0
4023,21.01.2019,2,2375,118,3,3,SEA,1,,,,,
4024,15.02.2017,2,2376,33,3,3,SEA,1,,,,,
4025,21.05.2019,2,2377,55,0,0,CRM,1,,,,,
4026,04.02.2019,2,2378,139,0,0,CRM,1,,,,,
4027,06.11.2015,2,2378,206,4,6,Store,2,04.02.2019,139.0,0.0,CRM,0.0
4028,18.11.2016,2,2378,205,1,1,Affiliate A,3,06.11.2015,206.0,4.0,Store,6.0
4029,20.04.2015,2,2379,374,0,0,CRM,1,,,,,
4030,02.01.2018,2,2380,225,0,0,CRM,1,,,,,
4031,13.12.2017,1,2381,135,0,0,CRM,1,,,,,
4032,18.12.2016,1,2381,17,0,0,CRM,2,13.12.2017,135.0,0.0,CRM,0.0
4033,07.02.2018,4,2382,384,3,3,SEA,1,,,,,
4034,16.10.2018,2,2383,120,3,3,SEA,1,,,,,
4035,19.07.2019,2,2384,24,0,0,CRM,1,,,,,
4036,27.02.2019,3,2384,182,1,1,Affiliate A,2,19.07.2019,24.0,0.0,CRM,0.0
4037,27.01.2018,4,2385,135,3,3,SEA,1,,,,,
4038,22.11.2016,2,2386,358,5,18,Affiliate B,1,,,,,
4039,23.10.2017,2,2387,386,5,18,Affiliate B,1,,,,,
4040,08.11.2018,2,2388,150,2,2,Direct,1,,,,,
4041,02.08.2015,2,2389,6,0,0,CRM,1,,,,,
4042,09.10.2015,1,2390,157,4,6,Store,1,,,,,
4043,16.10.2015,1,2390,505,3,3,SEA,2,09.10.2015,157.0,4.0,Store,6.0
4044,06.10.2015,2,2391,157,4,13,Store,1,,,,,
4045,08.01.2018,2,2392,135,3,3,SEA,1,,,,,
4046,16.07.2019,2,2392,24,0,0,CRM,2,08.01.2018,135.0,3.0,SEA,3.0
4047,28.10.2017,2,2392,178,2,2,Direct,3,16.07.2019,24.0,0.0,CRM,0.0
4048,08.01.2017,2,2393,15,3,4,SEA,1,,,,,
4049,05.02.2016,2,2394,509,1,1,Affiliate A,1,,,,,
4050,14.07.2016,1,2395,218,0,0,CRM,1,,,,,
4051,14.08.2018,1,2395,69,0,0,CRM,2,14.07.2016,218.0,0.0,CRM,0.0
4052,28.09.2016,1,2395,328,0,0,CRM,3,14.08.2018,69.0,0.0,CRM,0.0
4053,01.02.2016,2,2396,206,3,3,SEA,1,,,,,
4054,23.12.2016,2,2396,18,0,0,CRM,2,01.02.2016,206.0,3.0,SEA,3.0
4055,03.11.2016,2,2397,28,5,18,Affiliate B,1,,,,,
4056,13.01.2017,2,2398,466,1,1,Affiliate A,1,,,,,
4057,14.10.2018,3,2398,201,5,19,Affiliate B,2,13.01.2017,466.0,1.0,Affiliate A,1.0
4058,13.03.2019,4,2399,118,0,0,CRM,1,,,,,
4059,17.11.2016,4,2399,137,4,8,Store,2,13.03.2019,118.0,0.0,CRM,0.0
4060,12.01.2018,3,2400,384,4,7,Store,1,,,,,
4061,21.11.2017,3,2400,37,3,3,SEA,2,12.01.2018,384.0,4.0,Store,7.0
4062,11.10.2014,1,2401,375,0,0,CRM,1,,,,,
4063,16.12.2017,2,2401,135,0,0,CRM,2,11.10.2014,375.0,0.0,CRM,0.0
4064,30.09.2015,1,2402,331,4,8,Store,1,,,,,
4065,11.09.2017,2,2403,291,5,18,Affiliate B,1,,,,,
4066,20.11.2016,2,2404,358,5,18,Affiliate B,1,,,,,
4067,13.01.2016,4,2405,112,3,3,SEA,1,,,,,
4068,04.08.2016,2,2406,146,0,0,CRM,1,,,,,
4069,07.10.2016,2,2406,495,0,0,CRM,2,04.08.2016,146.0,0.0,CRM,0.0
4070,14.08.2015,2,2406,64,3,4,SEA,3,07.10.2016,495.0,0.0,CRM,0.0
4071,27.07.2017,2,2406,176,6,20,Affiliate C,4,14.08.2015,64.0,3.0,SEA,4.0
