Booking date,Quantity,Customer ID,Product ID,Channel,Landingpage,Channel_Name
02.05.2018,4,8028,385,3,3,SEA
02.05.2018,2,8680,77,0,0,CRM
02.05.2018,1,5751,77,0,0,CRM
02.05.2018,2,7344,20,0,0,CRM
02.05.2018,2,8634,20,0,0,CRM
02.05.2018,1,1502,77,0,0,CRM
02.05.2018,2,7395,47,3,3,SEA
02.05.2019,1,6398,262,0,0,CRM
02.05.2019,2,4572,224,3,3,SEA
02.05.2019,2,32,23,3,4,SEA
02.05.2019,2,696,121,0,0,CRM
02.05.2019,2,2653,187,1,1,Affiliate A
02.05.2019,2,4078,322,0,0,CRM
02.06.2012,2,1170,657,0,0,CRM
02.06.2015,2,1541,390,4,6,Store
02.06.2015,2,5663,417,3,4,SEA
02.06.2016,2,9874,229,3,4,SEA
02.06.2016,2,9059,229,3,4,SEA
02.06.2016,1,4190,297,0,0,CRM
02.06.2016,2,2222,445,1,1,Affiliate A
02.06.2016,2,5558,87,0,0,CRM
02.06.2016,3,2039,297,0,0,CRM
02.06.2017,2,3750,873,6,20,Affiliate C
02.06.2017,4,212,521,0,0,CRM
02.06.2017,2,4594,521,0,0,CRM
02.06.2018,2,5016,180,0,0,CRM
02.06.2018,2,3334,20,4,6,Store
02.06.2019,1,2870,71,0,0,CRM
02.06.2019,2,7736,54,5,19,Affiliate B
02.06.2019,2,1977,348,0,0,CRM
02.06.2019,1,4927,343,0,0,CRM
02.07.2012,2,3063,605,4,15,Store
02.07.2013,2,4812,798,4,8,Store
02.07.2015,2,6916,64,0,0,CRM
02.07.2016,1,8504,4,0,0,CRM
02.07.2016,2,5057,4,6,20,Affiliate C
02.07.2016,2,9159,286,4,6,Store
02.07.2017,2,9703,102,4,6,Store
02.07.2017,1,532,27,0,0,CRM
02.07.2017,2,335,330,3,3,SEA
02.07.2017,2,2547,334,3,3,SEA
02.07.2017,2,7260,338,3,3,SEA
02.07.2017,2,812,442,1,1,Affiliate A
02.07.2018,2,2546,201,0,0,CRM
02.07.2018,2,4372,69,0,0,CRM
02.07.2018,2,3186,359,0,0,CRM
02.07.2018,1,2752,201,0,0,CRM
02.07.2018,1,6611,523,3,3,SEA
02.07.2018,2,872,47,3,3,SEA
02.07.2018,2,6761,359,0,0,CRM
02.07.2019,2,7813,10,3,3,SEA
02.07.2019,2,7521,181,0,0,CRM
02.07.2019,2,1952,54,3,3,SEA
02.07.2019,2,810,41,0,0,CRM
02.07.2019,2,3262,41,0,0,CRM
02.07.2019,2,4724,337,3,3,SEA
02.07.2019,1,3373,187,4,8,Store
02.08.2012,2,3145,760,4,8,Store
02.08.2014,1,3693,677,4,17,Store
02.08.2015,2,2389,6,0,0,CRM
02.08.2016,2,9497,104,0,0,CRM
02.08.2016,2,7676,381,0,0,CRM
02.08.2016,4,1355,162,0,0,CRM
02.08.2016,1,9694,42,0,0,CRM
02.08.2016,2,2046,146,0,0,CRM
02.08.2016,2,2155,226,1,1,Affiliate A
02.08.2016,1,1335,319,0,0,CRM
02.08.2017,2,458,306,0,0,CRM
02.08.2017,1,3887,154,0,0,CRM
02.08.2017,2,707,178,0,0,CRM
02.08.2017,2,8324,225,4,7,Store
02.08.2017,2,9823,138,0,0,CRM
02.08.2017,2,5559,200,0,0,CRM
02.08.2017,4,3668,138,0,0,CRM
02.08.2017,2,1742,306,0,0,CRM
02.08.2017,2,5539,456,4,8,Store
02.08.2017,2,6670,225,0,0,CRM
02.08.2017,3,5184,356,0,0,CRM
02.08.2017,2,4204,7,0,0,CRM
02.08.2017,1,6165,225,0,0,CRM
02.08.2017,2,494,225,0,0,CRM
02.08.2017,2,2106,7,0,0,CRM
02.08.2017,2,5401,225,4,7,Store
02.08.2017,2,172,306,0,0,CRM
02.08.2018,2,5932,80,0,0,CRM
02.08.2018,3,9378,80,0,0,CRM
02.08.2018,1,6266,127,0,0,CRM
02.08.2018,4,242,301,4,7,Store
02.08.2018,2,6609,127,0,0,CRM
02.08.2018,2,6291,320,0,0,CRM
02.08.2018,2,6847,119,0,0,CRM
02.08.2018,4,5336,80,0,0,CRM
02.08.2019,2,7884,148,4,7,Store
02.08.2019,2,1925,148,4,13,Store
02.08.2019,2,9826,148,0,0,CRM
02.08.2019,2,988,273,3,4,SEA
02.08.2019,2,1354,153,0,0,CRM
02.08.2019,2,9540,58,0,0,CRM
02.08.2019,2,1399,148,4,7,Store
02.08.2019,2,4024,58,0,0,CRM
02.08.2019,2,746,114,0,0,CRM
02.08.2019,2,7089,413,0,0,CRM
02.08.2019,2,2986,148,3,3,SEA
02.08.2019,2,7251,394,0,0,CRM
02.08.2019,2,5654,114,0,0,CRM
02.08.2019,2,7636,337,0,0,CRM
02.08.2019,2,7995,114,0,0,CRM
02.08.2019,2,7809,148,0,0,CRM
02.08.2019,2,7450,114,0,0,CRM
02.09.2013,2,7077,610,4,6,Store
02.09.2014,2,9246,752,4,8,Store
02.09.2015,6,7912,463,0,0,CRM
02.09.2015,1,5541,91,3,3,SEA
02.09.2015,2,6977,318,4,15,Store
02.09.2015,2,5797,91,4,12,Store
02.09.2015,2,3133,91,3,3,SEA
02.09.2015,1,4432,91,4,12,Store
02.09.2016,2,6485,388,4,15,Store
02.09.2016,1,9036,466,0,0,CRM
02.09.2016,2,6264,466,0,0,CRM
02.09.2016,1,9701,110,0,0,CRM
02.09.2016,6,2940,237,3,3,SEA
02.09.2016,2,4793,42,4,12,Store
02.09.2016,2,1742,217,0,0,CRM
02.09.2017,2,4625,36,0,0,CRM
02.09.2017,1,9520,36,4,8,Store
02.09.2017,2,3749,330,3,3,SEA
02.09.2017,4,4128,36,0,0,CRM
02.09.2018,2,2024,23,0,0,CRM
02.09.2018,2,6027,23,0,0,CRM
02.09.2018,2,1551,23,0,0,CRM
02.09.2018,2,3557,224,3,3,SEA
02.09.2018,2,101,23,0,0,CRM
02.10.2009,2,168,1005,1,1,Affiliate A
02.10.2013,1,7056,601,0,0,CRM
02.10.2014,2,5942,637,4,8,Store
02.10.2015,1,766,571,4,15,Store
02.10.2015,2,9374,353,4,7,Store
02.10.2015,1,8127,353,4,7,Store
02.10.2015,1,6422,353,4,6,Store
02.10.2015,2,161,465,0,0,CRM
02.10.2016,2,1563,328,0,0,CRM
02.10.2016,2,6448,33,0,0,CRM
02.10.2017,2,3883,129,0,0,CRM
02.10.2017,2,9029,11,0,0,CRM
02.10.2017,1,5,141,5,18,Affiliate B
02.10.2017,4,9877,76,2,2,Direct
02.10.2017,2,5016,141,5,18,Affiliate B
02.10.2017,1,8244,141,5,18,Affiliate B
02.10.2017,2,3366,138,4,15,Store
02.10.2017,2,1593,200,3,4,SEA
02.10.2017,2,2568,136,2,2,Direct
02.10.2017,2,4913,76,2,2,Direct
02.10.2017,8,4499,136,2,2,Direct
02.10.2017,4,9336,11,0,0,CRM
02.10.2017,2,7384,136,2,2,Direct
02.10.2017,2,6225,141,5,18,Affiliate B
02.10.2017,1,7318,2,2,2,Direct
02.10.2017,2,7098,141,5,18,Affiliate B
02.10.2017,2,4714,141,5,18,Affiliate B
02.10.2017,2,2194,141,5,18,Affiliate B
02.10.2017,2,2726,11,0,0,CRM
02.10.2017,2,7384,173,2,2,Direct
02.10.2017,2,5706,141,5,18,Affiliate B
02.10.2017,2,2927,141,5,18,Affiliate B
02.10.2017,2,2216,138,2,2,Direct
02.10.2017,2,4167,11,0,0,CRM
02.10.2017,2,7576,154,6,21,Affiliate C
02.10.2017,2,9760,141,5,18,Affiliate B
02.10.2017,2,1633,141,5,18,Affiliate B
02.10.2017,2,820,540,2,2,Direct
02.10.2017,2,1669,11,0,0,CRM
02.10.2018,2,7344,216,0,0,CRM
02.10.2018,1,7699,208,0,0,CRM
02.10.2018,2,8042,23,3,3,SEA
02.10.2018,2,9761,53,0,0,CRM
02.10.2018,2,9020,127,1,1,Affiliate A
02.10.2018,2,774,120,0,0,CRM
02.10.2018,2,8846,23,4,7,Store
02.10.2018,2,9289,152,3,4,SEA
02.10.2018,2,9212,120,0,0,CRM
02.10.2018,2,542,216,0,0,CRM
02.10.2018,2,7976,120,0,0,CRM
02.10.2018,2,5261,72,3,3,SEA
02.10.2018,2,7068,242,5,19,Affiliate B
02.10.2018,3,5411,216,0,0,CRM
02.11.2012,1,2534,673,4,12,Store
02.11.2012,1,5032,959,4,13,Store
02.11.2013,1,6271,929,2,2,Direct
02.11.2015,2,6769,130,0,0,CRM
02.11.2015,1,9276,91,1,1,Affiliate A
02.11.2015,2,90,91,2,2,Direct
02.11.2015,1,419,50,2,2,Direct
02.11.2015,1,9701,130,0,0,CRM
02.11.2015,2,2424,321,3,3,SEA
02.11.2015,2,1193,130,0,0,CRM
02.11.2015,1,5979,465,3,3,SEA
02.11.2015,2,3741,206,4,6,Store
02.11.2015,2,1156,473,1,1,Affiliate A
02.11.2015,2,7373,257,3,3,SEA
02.11.2015,1,350,91,2,2,Direct
02.11.2015,2,8483,50,2,2,Direct
02.11.2015,2,6224,389,4,15,Store
02.11.2015,2,404,185,0,0,CRM
02.11.2015,2,5782,206,2,2,Direct
02.11.2015,2,2274,432,3,3,SEA
02.11.2015,1,1015,91,2,2,Direct
02.11.2015,2,9561,174,2,2,Direct
02.11.2015,2,943,206,6,20,Affiliate C
02.11.2015,2,331,89,2,2,Direct
02.11.2015,2,6078,206,2,2,Direct
02.11.2015,2,5775,363,3,3,SEA
02.11.2015,2,3999,226,2,2,Direct
02.11.2015,2,5785,185,0,0,CRM
02.11.2015,1,2222,91,2,2,Direct
02.11.2015,2,6279,185,0,0,CRM
02.11.2015,2,2274,50,3,3,SEA
02.11.2015,2,4752,185,3,4,SEA
02.11.2015,1,2858,50,2,2,Direct
02.11.2015,2,5482,206,2,2,Direct
02.11.2015,2,7891,157,3,3,SEA
02.11.2015,2,5636,50,2,2,Direct
02.11.2016,2,1977,28,5,18,Affiliate B
02.11.2016,2,553,28,5,18,Affiliate B
02.11.2016,1,9638,28,5,18,Affiliate B
02.11.2016,2,6086,18,2,2,Direct
02.11.2016,1,9451,18,2,2,Direct
02.11.2016,2,4664,254,2,2,Direct
02.11.2016,2,6095,18,2,2,Direct
02.11.2016,2,7035,267,2,2,Direct
02.11.2016,2,4605,70,6,21,Affiliate C
02.11.2016,2,9649,232,2,2,Direct
02.11.2016,2,364,109,2,2,Direct
02.11.2016,2,4766,146,1,1,Affiliate A
02.11.2016,2,838,18,4,6,Store
02.11.2016,2,9561,451,1,1,Affiliate A
02.11.2016,2,1475,28,5,18,Affiliate B
02.11.2016,2,5995,28,5,18,Affiliate B
02.11.2016,1,3304,175,0,0,CRM
02.11.2016,1,4599,395,3,3,SEA
02.11.2016,2,4204,217,3,3,SEA
02.11.2016,1,3768,18,0,0,CRM
02.11.2016,2,7536,18,4,7,Store
02.11.2016,4,7773,3,2,2,Direct
02.11.2016,2,6164,388,0,0,CRM
02.11.2016,4,2333,232,2,2,Direct
02.11.2016,2,2002,3,2,2,Direct
02.11.2017,2,3046,225,5,19,Affiliate B
02.11.2017,2,5479,409,0,0,CRM
02.11.2017,2,4786,163,2,2,Direct
02.11.2017,4,8413,155,2,2,Direct
02.11.2017,2,7304,140,2,2,Direct
02.11.2017,2,8069,154,2,2,Direct
02.11.2017,2,37,141,5,18,Affiliate B
02.11.2017,2,1067,156,0,0,CRM
02.11.2017,2,2719,49,0,0,CRM
02.11.2017,2,9010,173,3,3,SEA
02.11.2017,6,6558,7,2,2,Direct
02.11.2017,2,1110,132,3,3,SEA
02.11.2017,2,7976,31,3,3,SEA
02.11.2017,2,3573,73,0,0,CRM
02.11.2017,4,800,49,0,0,CRM
02.11.2017,4,9805,386,5,18,Affiliate B
02.11.2018,2,9713,53,0,0,CRM
02.11.2018,2,3019,54,0,0,CRM
02.11.2018,2,7928,10,2,2,Direct
02.11.2018,2,7498,727,2,2,Direct
02.11.2018,2,3229,51,0,0,CRM
02.11.2018,1,4701,335,6,20,Affiliate C
02.11.2018,2,8982,85,0,0,CRM
02.11.2018,1,1913,560,5,18,Affiliate B
02.11.2018,3,8308,149,2,2,Direct
02.11.2018,4,6700,85,0,0,CRM
02.11.2018,2,732,54,0,0,CRM
02.11.2018,2,2864,727,2,2,Direct
02.11.2018,2,1222,10,4,8,Store
02.11.2018,1,1571,23,4,8,Store
02.11.2018,2,1902,54,0,0,CRM
02.11.2018,3,8224,272,0,0,CRM
02.11.2018,2,9566,30,4,7,Store
02.11.2018,2,2304,54,0,0,CRM
02.11.2018,2,1578,464,2,2,Direct
02.12.2014,2,9918,535,4,7,Store
02.12.2015,1,2909,107,0,0,CRM
02.12.2015,2,2909,5,3,3,SEA
02.12.2015,6,7228,130,4,6,Store
02.12.2015,2,3396,107,0,0,CRM
02.12.2015,2,4048,432,4,15,Store
02.12.2015,2,3625,327,6,20,Affiliate C
02.12.2015,2,9929,327,3,3,SEA
02.12.2016,2,1257,15,3,3,SEA
02.12.2016,2,6117,146,1,1,Affiliate A
02.12.2016,2,4535,213,0,0,CRM
02.12.2016,2,9386,158,3,4,SEA
02.12.2016,2,1332,215,0,0,CRM
02.12.2016,2,1900,358,5,18,Affiliate B
02.12.2016,2,5966,358,5,18,Affiliate B
02.12.2016,3,7990,358,5,18,Affiliate B
02.12.2016,2,5861,358,5,18,Affiliate B
02.12.2016,2,2370,358,5,18,Affiliate B
02.12.2017,2,1064,140,5,19,Affiliate B
02.12.2017,6,6211,271,0,0,CRM
02.12.2017,2,94,147,0,0,CRM
02.12.2017,2,8988,271,0,0,CRM
02.12.2017,4,2595,384,0,0,CRM
02.12.2017,1,3766,163,3,3,SEA
02.12.2018,2,1597,258,1,1,Affiliate A
02.12.2018,2,7074,90,0,0,CRM
02.12.2018,2,7055,216,2,2,Direct
02.12.2018,7,3242,90,0,0,CRM
02.12.2018,2,2442,47,1,1,Affiliate A
02.12.2018,2,5729,54,3,3,SEA
03.01.2012,2,4940,699,3,4,SEA
03.01.2014,2,4870,859,4,6,Store
03.01.2015,2,7727,779,4,8,Store
03.01.2015,2,4333,648,0,0,CRM
03.01.2016,2,1348,124,4,8,Store
03.01.2016,2,7231,143,0,0,CRM
03.01.2016,1,7171,226,1,1,Affiliate A
03.01.2017,4,5384,97,0,0,CRM
03.01.2017,2,206,97,4,6,Store
03.01.2017,1,8269,97,0,0,CRM
03.01.2017,2,2030,407,0,0,CRM
03.01.2017,2,4393,97,0,0,CRM
03.01.2017,2,6939,106,4,8,Store
03.01.2017,2,6806,158,1,1,Affiliate A
03.01.2017,2,7128,300,0,0,CRM
03.01.2017,4,946,16,4,8,Store
03.01.2017,2,5333,97,0,0,CRM
03.01.2017,1,7423,97,0,0,CRM
03.01.2018,2,5258,243,0,0,CRM
03.01.2018,2,5678,207,0,0,CRM
03.01.2018,2,1584,154,4,8,Store
03.01.2018,2,7658,29,0,0,CRM
03.01.2018,2,9447,138,0,0,CRM
03.01.2018,2,3019,129,0,0,CRM
03.01.2018,2,4399,271,3,4,SEA
03.01.2018,2,919,129,0,0,CRM
03.01.2018,2,4255,384,4,6,Store
03.01.2018,1,1594,243,0,0,CRM
03.01.2018,1,2884,384,4,6,Store
03.01.2018,2,5106,207,0,0,CRM
03.01.2018,4,3223,243,0,0,CRM
03.01.2018,1,2809,207,0,0,CRM
03.01.2018,2,7497,207,0,0,CRM
03.01.2018,2,3667,225,0,0,CRM
03.01.2018,1,3616,200,5,19,Affiliate B
03.01.2018,2,5438,154,0,0,CRM
03.01.2018,2,4700,163,0,0,CRM
03.01.2019,2,7126,52,4,6,Store
03.01.2019,2,8533,464,6,21,Affiliate C
03.01.2019,1,1205,75,0,0,CRM
03.01.2019,1,4201,30,3,3,SEA
03.01.2019,2,8760,186,1,1,Affiliate A
03.01.2019,1,7768,75,0,0,CRM
03.01.2019,2,1714,75,0,0,CRM
03.01.2019,2,7277,52,4,6,Store
03.01.2019,2,9914,211,0,0,CRM
03.01.2019,2,9164,211,0,0,CRM
03.01.2019,2,8982,211,0,0,CRM
03.01.2019,2,7707,52,4,6,Store
03.01.2019,2,2517,166,0,0,CRM
03.01.2019,2,9123,30,0,0,CRM
03.01.2019,2,4934,23,0,0,CRM
03.02.2012,1,9906,699,4,8,Store
03.02.2015,2,540,899,3,3,SEA
03.02.2016,2,4909,570,6,20,Affiliate C
03.02.2016,4,5944,103,1,1,Affiliate A
03.02.2016,2,7356,124,3,3,SEA
03.02.2016,2,673,107,4,8,Store
03.02.2016,2,8620,50,3,3,SEA
03.02.2016,2,28,124,4,6,Store
03.02.2016,2,5223,107,4,8,Store
03.02.2016,2,1024,406,4,7,Store
03.02.2016,2,2120,376,0,0,CRM
03.02.2016,2,7511,406,4,6,Store
03.02.2016,1,6137,206,3,3,SEA
03.02.2016,2,2572,124,3,3,SEA
03.02.2016,6,1787,389,4,10,Store
03.02.2016,2,452,124,4,7,Store
03.02.2016,2,7750,411,0,0,CRM
03.02.2017,1,1290,16,2,2,Direct
03.02.2017,3,1226,237,1,1,Affiliate A
03.02.2017,2,7111,298,0,0,CRM
03.02.2017,2,7426,146,4,8,Store
03.02.2017,2,3233,16,3,3,SEA
03.02.2017,2,8160,308,5,18,Affiliate B
03.02.2017,2,1141,298,0,0,CRM
03.02.2017,2,3160,106,4,7,Store
03.02.2017,2,1005,308,5,18,Affiliate B
03.02.2017,2,9804,494,5,18,Affiliate B
03.02.2017,1,7801,590,1,1,Affiliate A
03.02.2017,2,3351,18,2,2,Direct
03.02.2017,1,8426,298,2,2,Direct
03.02.2017,2,8337,18,2,2,Direct
03.02.2017,2,7107,205,5,18,Affiliate B
03.02.2017,1,8955,3,3,3,SEA
03.02.2017,2,886,308,5,18,Affiliate B
03.02.2017,2,1541,298,0,0,CRM
03.02.2017,2,3635,62,0,0,CRM
03.02.2017,1,8265,3,3,3,SEA
03.02.2017,2,130,215,2,2,Direct
03.02.2017,2,3416,62,0,0,CRM
03.02.2017,2,5766,308,5,18,Affiliate B
03.02.2017,4,1129,494,5,18,Affiliate B
03.02.2017,1,5061,28,1,1,Affiliate A
03.02.2017,2,1962,97,4,8,Store
03.02.2018,2,31,135,2,2,Direct
03.02.2018,3,6189,66,4,8,Store
03.02.2018,2,4206,135,2,2,Direct
03.02.2018,2,4489,140,4,8,Store
03.02.2018,2,8004,83,3,3,SEA
03.02.2018,1,5324,140,4,8,Store
03.02.2018,2,1982,243,2,2,Direct
03.02.2018,2,6242,154,0,0,CRM
03.02.2019,2,6335,179,0,0,CRM
03.02.2019,2,6272,150,2,2,Direct
03.02.2019,1,4411,238,3,4,SEA
03.02.2019,2,8791,208,4,8,Store
03.02.2019,1,5825,238,3,4,SEA
03.02.2019,2,9088,139,0,0,CRM
03.02.2019,2,3119,72,3,3,SEA
03.02.2019,2,7766,139,0,0,CRM
03.03.2012,1,1727,743,1,1,Affiliate A
03.03.2014,2,8355,853,4,12,Store
03.03.2016,2,570,446,0,0,CRM
03.03.2016,1,7063,5,4,6,Store
03.03.2016,2,727,411,4,8,Store
03.03.2016,1,8520,542,1,1,Affiliate A
03.03.2016,2,7507,411,3,3,SEA
03.03.2016,4,4513,411,4,8,Store
03.03.2016,4,5419,157,4,9,Store
03.03.2016,2,5611,124,0,0,CRM
03.03.2016,2,5466,5,4,6,Store
03.03.2016,2,2027,570,3,3,SEA
03.03.2016,2,4413,204,0,0,CRM
03.03.2017,1,8227,16,4,12,Store
03.03.2017,5,977,330,0,0,CRM
03.03.2017,2,2843,345,0,0,CRM
03.03.2017,2,3947,330,0,0,CRM
03.03.2017,1,1172,18,4,6,Store
03.03.2017,2,3484,334,4,9,Store
03.03.2017,2,7709,345,0,0,CRM
03.03.2018,2,2728,207,0,0,CRM
03.03.2018,2,1754,66,0,0,CRM
03.03.2019,2,56,92,0,0,CRM
03.03.2019,2,7221,54,3,4,SEA
03.03.2019,2,5822,126,0,0,CRM
03.03.2019,2,9977,149,1,1,Affiliate A
03.03.2019,2,2015,92,0,0,CRM
03.03.2019,6,5172,52,0,0,CRM
03.03.2019,2,3263,54,3,4,SEA
03.03.2019,2,3989,196,3,5,SEA
03.04.2013,2,3308,655,0,0,CRM
03.04.2015,1,866,587,3,4,SEA
03.04.2016,2,9682,204,4,8,Store
03.04.2016,4,9367,46,0,0,CRM
03.04.2016,2,883,130,4,8,Store
03.04.2016,2,4770,433,1,1,Affiliate A
03.04.2016,2,4593,46,0,0,CRM
03.04.2017,2,1718,247,0,0,CRM
03.04.2017,2,135,334,3,4,SEA
03.04.2017,2,647,197,0,0,CRM
03.04.2017,2,3578,334,3,4,SEA
03.04.2017,2,4890,247,0,0,CRM
03.04.2018,1,1872,227,1,1,Affiliate A
03.04.2018,2,2797,9,0,0,CRM
03.04.2018,2,8024,329,0,0,CRM
03.04.2018,2,247,9,0,0,CRM
03.04.2018,3,4161,329,0,0,CRM
03.04.2018,4,3947,13,0,0,CRM
03.04.2018,2,9861,128,0,0,CRM
03.04.2018,2,6226,128,0,0,CRM
03.04.2018,2,63,11,0,0,CRM
03.04.2018,2,2030,265,0,0,CRM
03.04.2018,2,2734,66,5,19,Affiliate B
03.04.2018,2,3184,48,0,0,CRM
03.04.2019,1,8453,79,0,0,CRM
03.04.2019,2,2418,79,0,0,CRM
03.04.2019,2,903,220,1,1,Affiliate A
03.04.2019,2,1998,100,0,0,CRM
03.04.2019,2,2626,54,0,0,CRM
03.04.2019,1,5380,149,4,14,Store
03.05.2016,2,4702,105,3,4,SEA
03.05.2016,2,7134,522,0,0,CRM
03.05.2017,3,6528,439,0,0,CRM
03.05.2017,2,1870,67,0,0,CRM
03.05.2017,2,284,314,5,18,Affiliate B
03.05.2017,2,8971,97,5,18,Affiliate B
03.05.2017,1,4190,284,0,0,CRM
03.05.2017,2,1050,439,0,0,CRM
03.05.2018,3,4261,77,0,0,CRM
03.05.2018,1,9726,577,1,1,Affiliate A
03.05.2018,1,5639,20,0,0,CRM
03.05.2018,1,345,462,0,0,CRM
03.05.2019,2,5722,23,4,6,Store
03.05.2019,2,4945,142,0,0,CRM
03.05.2019,2,8973,142,0,0,CRM
03.05.2019,2,5302,142,0,0,CRM
03.05.2019,2,6953,449,1,1,Affiliate A
03.05.2019,2,3114,166,0,0,CRM
03.05.2019,2,7841,449,1,1,Affiliate A
03.05.2019,7,1271,219,0,0,CRM
03.05.2019,1,7345,10,0,0,CRM
03.05.2019,2,8838,52,4,7,Store
03.05.2019,4,9232,75,0,0,CRM
03.06.2012,3,5147,657,0,0,CRM
03.06.2014,2,5135,761,4,15,Store
03.06.2015,2,9678,390,0,0,CRM
03.06.2016,2,3842,237,0,0,CRM
03.06.2016,2,7111,354,0,0,CRM
03.06.2016,2,3824,967,0,0,CRM
03.06.2017,2,3204,521,0,0,CRM
03.06.2018,2,4262,877,1,1,Affiliate A
03.06.2018,2,4904,19,0,0,CRM
03.06.2018,4,4508,11,0,0,CRM
03.06.2018,2,6286,333,0,0,CRM
03.06.2019,2,5881,322,4,13,Store
03.06.2019,2,3569,56,4,7,Store
03.06.2019,2,1602,211,3,5,SEA
03.06.2019,2,9759,373,0,0,CRM
03.06.2019,2,5520,38,0,0,CRM
03.06.2019,2,8158,54,5,19,Affiliate B
03.06.2019,1,9698,59,4,7,Store
03.06.2019,2,8042,486,0,0,CRM
03.06.2019,2,3337,348,0,0,CRM
03.07.2016,2,5823,316,1,1,Affiliate A
03.07.2016,2,6377,4,0,0,CRM
03.07.2016,2,6570,130,4,7,Store
03.07.2017,2,9188,296,0,0,CRM
03.07.2017,2,7111,296,0,0,CRM
03.07.2017,1,4115,76,0,0,CRM
03.07.2017,1,7614,154,3,3,SEA
03.07.2017,2,6964,154,3,3,SEA
03.07.2017,1,4438,27,0,0,CRM
03.07.2017,1,639,27,0,0,CRM
03.07.2017,1,2237,102,4,12,Store
03.07.2017,2,3076,67,1,1,Affiliate A
03.07.2017,1,6559,27,0,0,CRM
03.07.2017,2,7111,27,0,0,CRM
03.07.2017,2,9421,27,0,0,CRM
03.07.2017,2,9654,76,0,0,CRM
03.07.2017,1,1454,45,1,1,Affiliate A
03.07.2017,2,1240,510,4,8,Store
03.07.2017,2,5631,391,3,3,SEA
03.07.2017,2,7309,250,1,1,Affiliate A
03.07.2017,2,7309,76,0,0,CRM
03.07.2017,2,3173,521,3,3,SEA
03.07.2017,1,2752,76,0,0,CRM
03.07.2018,2,1669,9,0,0,CRM
03.07.2018,2,8036,428,3,3,SEA
03.07.2018,2,3114,113,3,3,SEA
03.07.2018,3,5446,288,0,0,CRM
03.07.2018,2,3988,9,0,0,CRM
03.07.2018,2,7261,359,0,0,CRM
03.07.2018,2,2315,152,3,3,SEA
03.07.2018,1,4501,324,4,8,Store
03.07.2018,2,3521,152,3,3,SEA
03.07.2018,2,2344,201,0,0,CRM
03.07.2018,2,2425,201,0,0,CRM
03.07.2018,1,7932,359,0,0,CRM
03.07.2019,2,1970,187,4,8,Store
03.07.2019,1,8102,187,4,8,Store
03.07.2019,2,6908,41,0,0,CRM
03.07.2019,2,1645,100,0,0,CRM
03.07.2019,2,6969,55,0,0,CRM
03.07.2019,2,4875,238,5,19,Affiliate B
03.07.2019,2,2917,486,4,7,Store
03.07.2019,2,9630,486,4,13,Store
03.07.2019,2,109,142,4,7,Store
03.07.2019,2,9968,82,7,28,Affiliate D
03.07.2019,1,7051,142,4,12,Store
03.07.2019,4,7140,150,5,19,Affiliate B
03.07.2019,2,7941,337,4,8,Store
03.08.2013,2,7154,659,4,6,Store
03.08.2015,2,5736,525,4,7,Store
03.08.2015,2,1356,587,3,3,SEA
03.08.2015,2,9307,389,0,0,CRM
03.08.2015,2,1810,515,1,1,Affiliate A
03.08.2016,2,985,42,0,0,CRM
03.08.2016,2,5184,279,0,0,CRM
03.08.2016,2,8576,376,1,1,Affiliate A
03.08.2016,1,1571,381,0,0,CRM
03.08.2016,4,7209,218,4,7,Store
03.08.2016,2,6973,42,0,0,CRM
03.08.2016,1,5122,297,1,1,Affiliate A
03.08.2016,2,971,42,0,0,CRM
03.08.2016,1,9694,111,0,0,CRM
03.08.2016,5,632,111,0,0,CRM
03.08.2016,1,8728,514,0,0,CRM
03.08.2017,2,1182,31,0,0,CRM
03.08.2017,2,198,27,4,8,Store
03.08.2017,2,1915,402,0,0,CRM
03.08.2017,1,5352,200,4,15,Store
03.08.2017,2,9280,193,0,0,CRM
03.08.2017,2,4479,530,1,1,Affiliate A
03.08.2017,2,3554,306,0,0,CRM
03.08.2017,2,2270,755,1,1,Affiliate A
03.08.2017,2,3458,31,0,0,CRM
03.08.2017,2,7276,306,0,0,CRM
03.08.2017,4,7703,306,0,0,CRM
03.08.2018,2,9621,80,0,0,CRM
03.08.2018,2,6067,13,4,6,Store
03.08.2018,1,6824,224,0,0,CRM
03.08.2018,2,1923,208,0,0,CRM
03.08.2018,2,9394,127,0,0,CRM
03.08.2018,2,3752,224,0,0,CRM
03.08.2018,2,323,13,0,0,CRM
03.08.2018,2,7303,224,0,0,CRM
03.08.2018,1,8453,80,0,0,CRM
03.08.2018,2,3850,169,4,6,Store
03.08.2019,2,7747,34,4,8,Store
03.08.2019,2,6738,295,3,4,SEA
03.08.2019,2,6217,34,4,14,Store
03.08.2019,2,122,273,4,6,Store
03.08.2019,2,1699,58,0,0,CRM
03.08.2019,2,5821,373,3,3,SEA
03.08.2019,2,8352,244,1,1,Affiliate A
03.08.2019,4,6710,148,4,7,Store
03.08.2019,2,6808,478,1,1,Affiliate A
03.08.2019,2,733,114,0,0,CRM
03.08.2019,1,4796,142,0,0,CRM
03.08.2019,2,4330,58,0,0,CRM
03.08.2019,2,2030,408,3,5,SEA
03.09.2009,1,5433,1004,1,1,Affiliate A
03.09.2015,2,8286,509,3,3,SEA
03.09.2015,2,7218,257,0,0,CRM
03.09.2015,2,4297,399,4,6,Store
03.09.2015,2,4375,144,4,6,Store
